prefix,expression,term_count,constant_count,operator_count,epoch_90,best_reward,mean_reward,top_reward
Y ln add x pow x INT+ 2,log(x**2 + x),1,0,1
Y add mul INT- 2 x add mul x ln add x pow x INT+ 2 ln add INT+ 1 x,x*log(x**2 + x) - 2*x + log(x + 1),5,1,5
Y mul x ln pow x INT+ 2,x*log(x**2),2,0,2
Y add mul div INT- 1 INT+ 2 pow x INT+ 2 mul div INT+ 1 INT+ 2 mul pow x INT+ 2 ln pow x INT+ 2,x**2*log(x**2)/2 - x**2/2,5,2,6
Y add INT+ 3 x,x + 3,2,1,1
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 mul INT+ 3 x,x**2/2 + 3*x,4,2,4
Y mul x add INT+ 5 mul INT+ 2 x,x*(2*x + 5),4,2,3
Y add mul div INT+ 2 INT+ 3 pow x INT+ 3 mul div INT+ 5 INT+ 2 pow x INT+ 2,2*x**3/3 + 5*x**2/2,4,2,5
Y add x mul x add INT+ 1 x,x*(x + 1) + x,4,1,3
Y add pow x INT+ 2 mul div INT+ 1 INT+ 3 pow x INT+ 3,x**3/3 + x**2,3,1,4
Y add INT+ 3 mul INT+ 2 x,2*x + 3,3,2,2
Y add pow x INT+ 2 mul INT+ 3 x,x**2 + 3*x,3,1,3
Y mul x add INT+ 3 mul INT+ 2 x,x*(2*x + 3),4,2,3
Y add mul div INT+ 2 INT+ 3 pow x INT+ 3 mul div INT+ 3 INT+ 2 pow x INT+ 2,2*x**3/3 + 3*x**2/2,4,2,5
Y ln mul INT+ 2 pow x INT+ 2,log(2*x**2),1,0,1
Y add mul INT- 2 x mul x ln mul INT+ 2 pow x INT+ 2,x*log(2*x**2) - 2*x,4,1,4
Y add x mul sqrt INT+ 2 sqrt x,sqrt(2)*sqrt(x) + x,3,1,3
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 mul div INT+ 2 INT+ 3 mul sqrt INT+ 2 pow x div INT+ 3 INT+ 2,2*sqrt(2)*x**(3/2)/3 + x**2/2,5,3,5
Y mul x exp mul INT- 1 x,x*exp(-x),2,0,2
Y mul add INT- 1 mul INT- 1 x exp mul INT- 1 x,(-x - 1)*exp(-x),4,2,4
Y cos mul INT+ 3 x,cos(3*x),1,0,1
Y mul div INT+ 1 INT+ 3 sin mul INT+ 3 x,sin(3*x)/3,2,1,2
Y sin mul INT+ 3 x,sin(3*x),1,0,1
Y mul div INT- 1 INT+ 3 cos mul INT+ 3 x,-cos(3*x)/3,2,1,2
Y mul INT- 1 pow x INT+ 3,-x**3,2,1,2
Y mul div INT- 1 INT+ 4 pow x INT+ 4,-x**4/4,2,1,2
Y mul div INT+ 1 INT+ 3 pow x INT+ 2,x**2/3,2,1,2
Y mul div INT+ 1 INT+ 9 pow x INT+ 3,x**3/9,2,1,2
Y mul x add pow x INT+ 2 mul INT- 1 x,x*(x**2 - x),4,1,4
Y add mul div INT- 1 INT+ 3 pow x INT+ 3 mul div INT+ 1 INT+ 4 pow x INT+ 4,x**4/4 - x**3/3,4,2,5
Y add INT+ 1 add x pow x INT+ 2,x**2 + x + 1,3,1,2
Y add x add mul div INT+ 1 INT+ 2 pow x INT+ 2 mul div INT+ 1 INT+ 3 pow x INT+ 3,x**3/3 + x**2/2 + x,5,2,5
Y tan mul INT+ 3 x,tan(3*x),1,0,1
Y mul div INT- 1 INT+ 3 ln cos mul INT+ 3 x,-log(cos(3*x))/3,2,1,2
Y ln mul INT+ 3 x,log(3*x),1,0,1
Y add mul INT- 1 x mul x ln mul INT+ 3 x,x*log(3*x) - x,4,1,4
Y add x sin mul INT+ 2 x,x + sin(2*x),2,0,2
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 mul div INT- 1 INT+ 2 cos mul INT+ 2 x,x**2/2 - cos(2*x)/2,4,2,5
Y add x cos mul INT+ 2 x,x + cos(2*x),2,0,2
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 mul div INT+ 1 INT+ 2 sin mul INT+ 2 x,x**2/2 + sin(2*x)/2,4,2,5
Y add x ln mul INT+ 2 x,x + log(2*x),2,0,2
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul INT- 1 x mul x ln mul INT+ 2 x,x**2/2 + x*log(2*x) - x,6,2,6
Y add x tan mul INT+ 2 x,x + tan(2*x),2,0,2
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 mul div INT- 1 INT+ 2 ln cos mul INT+ 2 x,x**2/2 - log(cos(2*x))/2,4,2,5
Y mul div INT+ 1 INT+ 3 pow x INT- 1,1/(3*x),2,1,2
Y mul div INT+ 1 INT+ 3 ln x,log(x)/3,2,1,2
Y mul sqrt INT+ 2 pow x div INT+ 3 INT+ 2,sqrt(2)*x**(3/2),2,1,2
Y mul div INT+ 2 INT+ 5 mul sqrt INT+ 2 pow x div INT+ 5 INT+ 2,2*sqrt(2)*x**(5/2)/5,3,2,2
Y add INT+ 1 mul INT- 1 x,1 - x,3,2,2
Y add x mul div INT- 1 INT+ 2 pow x INT+ 2,-x**2/2 + x,3,1,3
Y mul pow x INT- 1 ln x,log(x)/x,2,0,3
Y mul div INT+ 1 INT+ 2 pow ln x INT+ 2,log(x)**2/2,2,1,2
Y add x mul x add x pow x INT+ 2,x*(x**2 + x) + x,4,0,4
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul div INT+ 1 INT+ 3 pow x INT+ 3 mul div INT+ 1 INT+ 4 pow x INT+ 4,x**4/4 + x**3/3 + x**2/2,6,3,7
Y mul x cos mul INT+ 2 x,x*cos(2*x),2,0,2
Y add mul div INT+ 1 INT+ 4 cos mul INT+ 2 x mul div INT+ 1 INT+ 2 mul x sin mul INT+ 2 x,x*sin(2*x)/2 + cos(2*x)/4,5,2,5
Y add pow x INT+ 2 mul INT- 2 x,x**2 - 2*x,3,1,3
Y add mul INT- 1 pow x INT+ 2 mul div INT+ 1 INT+ 3 pow x INT+ 3,x**3/3 - x**2,4,2,5
Y add mul INT- 1 x mul INT- 1 pow x INT+ 2,-x**2 - x,4,2,4
Y add mul div INT- 1 INT+ 2 pow x INT+ 2 mul div INT- 1 INT+ 3 pow x INT+ 3,-x**3/3 - x**2/2,4,2,5
Y add pow x INT+ 5 mul INT+ 2 x,x**5 + 2*x,3,1,3
Y add pow x INT+ 2 mul div INT+ 1 INT+ 6 pow x INT+ 6,x**6/6 + x**2,3,1,4
Y mul div INT+ 1 INT+ 5 pow x INT+ 2,x**2/5,2,1,2
Y mul div INT+ 1 INT+ 1 5 pow x INT+ 3,x**3/15,2,1,2
Y mul x ln mul INT+ 2 x,x*log(2*x),2,0,2
Y add mul div INT- 1 INT+ 4 pow x INT+ 2 mul div INT+ 1 INT+ 2 mul pow x INT+ 2 ln mul INT+ 2 x,x**2*log(2*x)/2 - x**2/4,5,2,6
Y mul x add x mul INT+ 2 pow x INT+ 2,x*(2*x**2 + x),4,1,4
Y add mul div INT+ 1 INT+ 2 pow x INT+ 4 mul div INT+ 1 INT+ 3 pow x INT+ 3,x**4/2 + x**3/3,4,2,5
Y add INT+ 3 mul INT+ 3 x,3*x + 3,3,2,2
Y add mul INT+ 3 x mul div INT+ 3 INT+ 2 pow x INT+ 2,3*x**2/2 + 3*x,4,2,4
Y mul pow x INT+ 2 exp mul INT- 1 x,x**2*exp(-x),2,0,3
Y mul add INT- 2 add mul INT- 1 pow x INT+ 2 mul INT- 2 x exp mul INT- 1 x,(-x**2 - 2*x - 2)*exp(-x),6,3,6
Y add x mul INT- 1 sqrt x,-sqrt(x) + x,3,1,3
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 mul div INT- 2 INT+ 3 pow x div INT+ 3 INT+ 2,-2*x**(3/2)/3 + x**2/2,4,2,5
Y add sqrt x mul INT- 1 x,sqrt(x) - x,3,1,3
Y add mul div INT- 1 INT+ 2 pow x INT+ 2 mul div INT+ 2 INT+ 3 pow x div INT+ 3 INT+ 2,2*x**(3/2)/3 - x**2/2,4,2,5
Y mul div INT+ 1 INT+ 2 pow x INT- 2,1/(2*x**2),2,1,2
Y mul div INT- 1 INT+ 2 pow x INT- 1,-1/(2*x),2,1,2
Y add x tanh x,x + tanh(x),2,0,2
Y add x add mul div INT+ 1 INT+ 2 pow x INT+ 2 mul INT- 1 ln add INT+ 1 tanh x,x**2/2 + x - log(tanh(x) + 1),5,2,5
Y add pow x INT- 1 mul INT+ 2 x,2*x + 1/x,3,1,3
Y add pow x INT+ 2 ln x,x**2 + log(x),2,0,3
Y add x cosh x,x + cosh(x),2,0,2
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 sinh x,x**2/2 + sinh(x),3,1,4
Y add x asinh x,x + asinh(x),2,0,2
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul INT- 1 sqrt add INT+ 1 pow x INT+ 2 mul x asinh x,x**2/2 + x*asinh(x) - sqrt(x**2 + 1),6,2,7
Y add x mul INT+ 2 pow x INT- 1,x + 2/x,3,1,3
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 mul INT+ 2 ln x,x**2/2 + 2*log(x),4,2,5
Y add x sinh x,x + sinh(x),2,0,2
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 cosh x,x**2/2 + cosh(x),3,1,4
Y add x atanh x,x + atanh(x),2,0,2
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul INT- 1 atanh x add mul x atanh x ln add INT+ 1 x,x**2/2 + x*atanh(x) + log(x + 1) - atanh(x),7,2,8
Y add x atan x,x + atan(x),2,0,2
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul div INT- 1 INT+ 2 ln add INT+ 1 pow x INT+ 2 mul x atan x,x**2/2 + x*atan(x) - log(x**2 + 1)/2,6,2,7
Y add x acos x,x + acos(x),2,0,2
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul INT- 1 sqrt add INT+ 1 mul INT- 1 pow x INT+ 2 mul x acos x,x**2/2 + x*acos(x) - sqrt(1 - x**2),6,2,7
Y add INT+ 4 mul INT+ 3 x,3*x + 4,3,2,2
Y add mul INT+ 4 x mul div INT+ 3 INT+ 2 pow x INT+ 2,3*x**2/2 + 4*x,4,2,4
Y mul INT+ 1 6 pow x INT+ 4,16*x**4,2,1,2
Y mul div INT+ 1 6 INT+ 5 pow x INT+ 5,16*x**5/5,2,1,2
Y add pow x INT+ 2 mul INT+ 5 x,x**2 + 5*x,3,1,3
Y add mul div INT+ 1 INT+ 3 pow x INT+ 3 mul div INT+ 5 INT+ 2 pow x INT+ 2,x**3/3 + 5*x**2/2,4,2,5
Y add sqrt x mul INT+ 3 x,sqrt(x) + 3*x,3,1,3
Y add mul div INT+ 2 INT+ 3 pow x div INT+ 3 INT+ 2 mul div INT+ 3 INT+ 2 pow x INT+ 2,2*x**(3/2)/3 + 3*x**2/2,4,2,5
Y add x asin x,x + asin(x),2,0,2
Y add sqrt add INT+ 1 mul INT- 1 pow x INT+ 2 add mul div INT+ 1 INT+ 2 pow x INT+ 2 mul x asin x,x**2/2 + x*asin(x) + sqrt(1 - x**2),5,1,6
Y add x mul INT- 1 tan x,x - tan(x),3,1,3
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 ln cos x,x**2/2 + log(cos(x)),3,1,4
Y add x mul INT- 1 sin x,x - sin(x),3,1,3
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 cos x,x**2/2 + cos(x),3,1,4
Y mul pow x INT+ 3 exp x,x**3*exp(x),2,0,3
Y mul add INT- 6 add pow x INT+ 3 add mul INT- 3 pow x INT+ 2 mul INT+ 6 x exp x,(x**3 - 3*x**2 + 6*x - 6)*exp(x),7,3,7
Y add INT+ 5 mul INT+ 3 x,3*x + 5,3,2,2
Y add mul INT+ 5 x mul div INT+ 3 INT+ 2 pow x INT+ 2,3*x**2/2 + 5*x,4,2,4
Y add INT+ 2 mul INT+ 3 x,3*x + 2,3,2,2
Y add mul INT+ 2 x mul div INT+ 3 INT+ 2 pow x INT+ 2,3*x**2/2 + 2*x,4,2,4
Y add mul INT+ 3 x sin x,3*x + sin(x),3,1,3
Y add mul INT- 1 cos x mul div INT+ 3 INT+ 2 pow x INT+ 2,3*x**2/2 - cos(x),4,2,5
Y add mul INT+ 3 x ln x,3*x + log(x),3,1,3
Y add mul INT- 1 x add mul div INT+ 3 INT+ 2 pow x INT+ 2 mul x ln x,3*x**2/2 + x*log(x) - x,6,2,6
Y exp mul INT+ 4 x,exp(4*x),1,0,1
Y mul div INT+ 1 INT+ 4 exp mul INT+ 4 x,exp(4*x)/4,2,1,2
Y add mul INT+ 3 x exp x,3*x + exp(x),3,1,3
Y add mul div INT+ 3 INT+ 2 pow x INT+ 2 exp x,3*x**2/2 + exp(x),3,1,4
Y add mul INT+ 3 x tan x,3*x + tan(x),3,1,3
Y add mul INT- 1 ln cos x mul div INT+ 3 INT+ 2 pow x INT+ 2,3*x**2/2 - log(cos(x)),4,2,5
Y add mul INT- 1 x ln x,-x + log(x),3,1,3
Y add mul INT- 1 x add mul div INT- 1 INT+ 2 pow x INT+ 2 mul x ln x,-x**2/2 + x*log(x) - x,6,2,6
Y add mul INT- 1 x exp x,-x + exp(x),3,1,3
Y add mul div INT- 1 INT+ 2 pow x INT+ 2 exp x,-x**2/2 + exp(x),3,1,4
Y add mul INT+ 3 x cos x,3*x + cos(x),3,1,3
Y add mul div INT+ 3 INT+ 2 pow x INT+ 2 sin x,3*x**2/2 + sin(x),3,1,4
Y add x mul INT- 1 exp x,x - exp(x),3,1,3
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 mul INT- 1 exp x,x**2/2 - exp(x),4,2,5
Y mul pow x INT+ 3 ln x,x**3*log(x),2,0,3
Y add mul div INT- 1 INT+ 1 6 pow x INT+ 4 mul div INT+ 1 INT+ 4 mul pow x INT+ 4 ln x,x**4*log(x)/4 - x**4/16,5,2,6
Y add mul INT- 1 x tan x,-x + tan(x),3,1,3
Y add mul INT- 1 ln cos x mul div INT- 1 INT+ 2 pow x INT+ 2,-x**2/2 - log(cos(x)),4,2,5
Y mul INT+ 2 pow x INT- 2,2/x**2,2,1,2
Y mul INT- 2 pow x INT- 1,-2/x,2,1,2
Y add mul INT- 1 x sin x,-x + sin(x),3,1,3
Y add mul INT- 1 cos x mul div INT- 1 INT+ 2 pow x INT+ 2,-x**2/2 - cos(x),4,2,5
Y add mul INT- 1 x cos x,-x + cos(x),3,1,3
Y add mul div INT- 1 INT+ 2 pow x INT+ 2 sin x,-x**2/2 + sin(x),3,1,4
Y add x mul INT- 1 cos x,x - cos(x),3,1,3
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 mul INT- 1 sin x,x**2/2 - sin(x),4,2,5
Y mul pow x INT+ 3 sin x,x**3*sin(x),2,0,3
Y add mul INT- 6 sin x add mul INT- 1 mul pow x INT+ 3 cos x add mul INT+ 3 mul pow x INT+ 2 sin x mul INT+ 6 mul x cos x,-x**3*cos(x) + 3*x**2*sin(x) + 6*x*cos(x) - 6*sin(x),11,4,11
Y add x mul INT- 1 ln x,x - log(x),3,1,3
Y add x add mul div INT+ 1 INT+ 2 pow x INT+ 2 mul INT- 1 mul x ln x,x**2/2 - x*log(x) + x,6,2,5
Y mul pow x INT+ 3 cos x,x**3*cos(x),2,0,3
Y add mul INT- 6 cos x add mul pow x INT+ 3 sin x add mul INT- 6 mul x sin x mul INT+ 3 mul pow x INT+ 2 cos x,x**3*sin(x) + 3*x**2*cos(x) - 6*x*sin(x) - 6*cos(x),10,3,11
Y mul div INT+ 1 INT+ 4 pow x INT+ 3,x**3/4,2,1,2
Y mul div INT+ 1 INT+ 1 6 pow x INT+ 4,x**4/16,2,1,2
Y mul x add x pow x INT+ 4,x*(x**4 + x),3,0,3
Y add mul div INT+ 1 INT+ 3 pow x INT+ 3 mul div INT+ 1 INT+ 6 pow x INT+ 6,x**6/6 + x**3/3,4,2,5
Y pow x div INT+ 7 INT+ 2,x**(7/2),1,0,1
Y mul div INT+ 2 INT+ 9 pow x div INT+ 9 INT+ 2,2*x**(9/2)/9,2,1,2
Y mul INT- 1 tan x,-tan(x),2,1,2
Y ln cos x,log(cos(x)),1,0,1
Y mul INT- 1 sin x,-sin(x),2,1,2
Y cos x,cos(x),1,0,1
Y add mul INT+ 2 x tanh x,2*x + tanh(x),3,1,3
Y add x add pow x INT+ 2 mul INT- 1 ln add INT+ 1 tanh x,x**2 + x - log(tanh(x) + 1),4,1,4
Y add x mul INT- 1 pow x INT+ 4,-x**4 + x,3,1,3
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 mul div INT- 1 INT+ 5 pow x INT+ 5,-x**5/5 + x**2/2,4,2,5
Y add pow x INT+ 4 mul INT- 1 x,x**4 - x,3,1,3
Y add mul div INT- 1 INT+ 2 pow x INT+ 2 mul div INT+ 1 INT+ 5 pow x INT+ 5,x**5/5 - x**2/2,4,2,5
Y add pow x INT+ 3 mul INT+ 3 x,x**3 + 3*x,3,1,3
Y add mul div INT+ 1 INT+ 4 pow x INT+ 4 mul div INT+ 3 INT+ 2 pow x INT+ 2,x**4/4 + 3*x**2/2,4,2,5
Y add mul INT+ 2 x asin x,2*x + asin(x),3,1,3
Y add pow x INT+ 2 add sqrt add INT+ 1 mul INT- 1 pow x INT+ 2 mul x asin x,x**2 + x*asin(x) + sqrt(1 - x**2),4,0,5
Y add mul INT+ 2 x atanh x,2*x + atanh(x),3,1,3
Y add pow x INT+ 2 add mul INT- 1 atanh x add mul x atanh x ln add INT+ 1 x,x**2 + x*atanh(x) + log(x + 1) - atanh(x),6,1,7
Y add mul INT+ 2 x cosh x,2*x + cosh(x),3,1,3
Y add pow x INT+ 2 sinh x,x**2 + sinh(x),2,0,3
Y add mul INT+ 2 x sinh x,2*x + sinh(x),3,1,3
Y add pow x INT+ 2 cosh x,x**2 + cosh(x),2,0,3
Y add mul INT+ 2 x acos x,2*x + acos(x),3,1,3
Y add pow x INT+ 2 add mul INT- 1 sqrt add INT+ 1 mul INT- 1 pow x INT+ 2 mul x acos x,x**2 + x*acos(x) - sqrt(1 - x**2),5,1,6
Y mul x add INT+ 1 mul INT- 1 x,x*(1 - x),4,2,3
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 mul div INT- 1 INT+ 3 pow x INT+ 3,-x**3/3 + x**2/2,4,2,5
Y add mul INT+ 2 x acosh x,2*x + acosh(x),3,1,3
Y add pow x INT+ 2 add mul INT- 1 sqrt add INT- 1 pow x INT+ 2 mul x acosh x,x**2 + x*acosh(x) - sqrt(x**2 - 1),5,1,6
Y add mul INT+ 2 x mul INT+ 4 pow x INT+ 2,4*x**2 + 2*x,4,2,4
Y add pow x INT+ 2 mul div INT+ 4 INT+ 3 pow x INT+ 3,4*x**3/3 + x**2,3,1,4
Y add mul INT+ 2 x asinh x,2*x + asinh(x),3,1,3
Y add pow x INT+ 2 add mul INT- 1 sqrt add INT+ 1 pow x INT+ 2 mul x asinh x,x**2 + x*asinh(x) - sqrt(x**2 + 1),5,1,6
Y add x mul x add INT+ 4 x,x*(x + 4) + x,4,1,3
Y add mul div INT+ 1 INT+ 3 pow x INT+ 3 mul div INT+ 5 INT+ 2 pow x INT+ 2,x**3/3 + 5*x**2/2,4,2,5
Y add x mul x add INT+ 2 x,x*(x + 2) + x,4,1,3
Y add mul div INT+ 1 INT+ 3 pow x INT+ 3 mul div INT+ 3 INT+ 2 pow x INT+ 2,x**3/3 + 3*x**2/2,4,2,5
Y mul div INT+ 1 INT+ 3 pow x INT+ 3,x**3/3,2,1,2
Y mul div INT+ 1 INT+ 1 2 pow x INT+ 4,x**4/12,2,1,2
Y mul x add INT+ 1 pow x INT+ 2,x*(x**2 + 1),3,1,3
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 mul div INT+ 1 INT+ 4 pow x INT+ 4,x**4/4 + x**2/2,4,2,5
Y mul pow x INT+ 2 cosh x,x**2*cosh(x),2,0,3
Y add mul INT+ 2 sinh x add mul pow x INT+ 2 sinh x mul INT- 2 mul x cosh x,x**2*sinh(x) - 2*x*cosh(x) + 2*sinh(x),7,2,8
Y mul div INT+ 1 INT+ 5 pow x INT+ 3,x**3/5,2,1,2
Y mul div INT+ 1 INT+ 2 0 pow x INT+ 4,x**4/20,2,1,2
Y add x mul x add INT+ 5 x,x*(x + 5) + x,4,1,3
Y add mul INT+ 3 pow x INT+ 2 mul div INT+ 1 INT+ 3 pow x INT+ 3,x**3/3 + 3*x**2,4,2,5
Y add INT+ 4 add x pow x INT+ 2,x**2 + x + 4,3,1,2
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul INT+ 4 x mul div INT+ 1 INT+ 3 pow x INT+ 3,x**3/3 + x**2/2 + 4*x,6,3,6
Y add x mul x add INT+ 3 x,x*(x + 3) + x,4,1,3
Y add mul INT+ 2 pow x INT+ 2 mul div INT+ 1 INT+ 3 pow x INT+ 3,x**3/3 + 2*x**2,4,2,5
Y mul INT+ 3 pow x INT+ 4,3*x**4,2,1,2
Y mul div INT+ 3 INT+ 5 pow x INT+ 5,3*x**5/5,2,1,2
Y add INT+ 2 add x pow x INT+ 2,x**2 + x + 2,3,1,2
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul INT+ 2 x mul div INT+ 1 INT+ 3 pow x INT+ 3,x**3/3 + x**2/2 + 2*x,6,3,6
Y mul pow x INT+ 2 atan x,x**2*atan(x),2,0,3
Y add mul div INT- 1 INT+ 6 pow x INT+ 2 add mul div INT+ 1 INT+ 6 ln add INT+ 1 pow x INT+ 2 mul div INT+ 1 INT+ 3 mul pow x INT+ 3 atan x,x**3*atan(x)/3 - x**2/6 + log(x**2 + 1)/6,7,3,8
Y mul pow x INT+ 2 sinh x,x**2*sinh(x),2,0,3
Y add mul INT+ 2 cosh x add mul pow x INT+ 2 cosh x mul INT- 2 mul x sinh x,x**2*cosh(x) - 2*x*sinh(x) + 2*cosh(x),7,2,8
Y mul pow x INT+ 2 acosh x,x**2*acosh(x),2,0,3
Y add mul div INT- 2 INT+ 9 sqrt add INT- 1 pow x INT+ 2 add mul div INT- 1 INT+ 9 mul pow x INT+ 2 sqrt add INT- 1 pow x INT+ 2 mul div INT+ 1 INT+ 3 mul pow x INT+ 3 acosh x,x**3*acosh(x)/3 - x**2*sqrt(x**2 - 1)/9 - 2*sqrt(x**2 - 1)/9,8,3,9
Y add INT+ 5 add x pow x INT+ 2,x**2 + x + 5,3,1,2
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul INT+ 5 x mul div INT+ 1 INT+ 3 pow x INT+ 3,x**3/3 + x**2/2 + 5*x,6,3,6
Y mul pow x INT+ 2 asinh x,x**2*asinh(x),2,0,3
Y add mul div INT+ 2 INT+ 9 sqrt add INT+ 1 pow x INT+ 2 add mul div INT- 1 INT+ 9 mul pow x INT+ 2 sqrt add INT+ 1 pow x INT+ 2 mul div INT+ 1 INT+ 3 mul pow x INT+ 3 asinh x,x**3*asinh(x)/3 - x**2*sqrt(x**2 + 1)/9 + 2*sqrt(x**2 + 1)/9,8,3,9
Y pow add INT+ 1 x INT+ 2,(x + 1)**2,1,0,1
Y add x add pow x INT+ 2 mul div INT+ 1 INT+ 3 pow x INT+ 3,x**3/3 + x**2 + x,4,1,4
Y mul x acos x,x*acos(x),2,0,2
Y add mul div INT- 1 INT+ 4 acos x add mul div INT+ 1 INT+ 2 mul pow x INT+ 2 acos x mul div INT- 1 INT+ 4 mul x sqrt add INT+ 1 mul INT- 1 pow x INT+ 2,x**2*acos(x)/2 - x*sqrt(1 - x**2)/4 - acos(x)/4,8,3,8
Y mul pow x INT+ 2 acos x,x**2*acos(x),2,0,3
Y add mul div INT- 2 INT+ 9 sqrt add INT+ 1 mul INT- 1 pow x INT+ 2 add mul div INT- 1 INT+ 9 mul pow x INT+ 2 sqrt add INT+ 1 mul INT- 1 pow x INT+ 2 mul div INT+ 1 INT+ 3 mul pow x INT+ 3 acos x,x**3*acos(x)/3 - x**2*sqrt(1 - x**2)/9 - 2*sqrt(1 - x**2)/9,8,3,9
Y add x pow x INT- 2,x + x**(-2),2,0,2
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 mul INT- 1 pow x INT- 1,x**2/2 - 1/x,4,2,5
Y mul x asin x,x*asin(x),2,0,2
Y add mul div INT- 1 INT+ 4 asin x add mul div INT+ 1 INT+ 2 mul pow x INT+ 2 asin x mul div INT+ 1 INT+ 4 mul x sqrt add INT+ 1 mul INT- 1 pow x INT+ 2,x**2*asin(x)/2 + x*sqrt(1 - x**2)/4 - asin(x)/4,8,3,8
Y add mul INT+ 3 x mul INT+ 3 pow x INT+ 2,3*x**2 + 3*x,4,2,4
Y add pow x INT+ 3 mul div INT+ 3 INT+ 2 pow x INT+ 2,x**3 + 3*x**2/2,3,1,4
Y mul x acosh x,x*acosh(x),2,0,2
Y add mul div INT- 1 INT+ 4 acosh x add mul div INT+ 1 INT+ 2 mul pow x INT+ 2 acosh x mul div INT- 1 INT+ 4 mul x sqrt add INT- 1 pow x INT+ 2,x**2*acosh(x)/2 - x*sqrt(x**2 - 1)/4 - acosh(x)/4,8,3,8
Y mul pow x INT+ 2 asin x,x**2*asin(x),2,0,3
Y add mul div INT+ 2 INT+ 9 sqrt add INT+ 1 mul INT- 1 pow x INT+ 2 add mul div INT+ 1 INT+ 3 mul pow x INT+ 3 asin x mul div INT+ 1 INT+ 9 mul pow x INT+ 2 sqrt add INT+ 1 mul INT- 1 pow x INT+ 2,x**3*asin(x)/3 + x**2*sqrt(1 - x**2)/9 + 2*sqrt(1 - x**2)/9,8,3,9
Y mul x cosh x,x*cosh(x),2,0,2
Y add mul INT- 1 cosh x mul x sinh x,x*sinh(x) - cosh(x),4,1,5
Y exp mul div INT+ 1 INT+ 2 x,exp(x/2),1,0,1
Y mul INT+ 2 exp mul div INT+ 1 INT+ 2 x,2*exp(x/2),2,1,2
Y mul INT+ 2 5 pow x INT+ 2,25*x**2,2,1,2
Y mul div INT+ 2 5 INT+ 3 pow x INT+ 3,25*x**3/3,2,1,2
Y add INT+ 3 add x pow x INT+ 2,x**2 + x + 3,3,1,2
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul INT+ 3 x mul div INT+ 1 INT+ 3 pow x INT+ 3,x**3/3 + x**2/2 + 3*x,6,3,6
Y mul x atan x,x*atan(x),2,0,2
Y add mul div INT+ 1 INT+ 2 atan x add mul div INT- 1 INT+ 2 x mul div INT+ 1 INT+ 2 mul pow x INT+ 2 atan x,x**2*atan(x)/2 - x/2 + atan(x)/2,7,3,7
Y mul x atanh x,x*atanh(x),2,0,2
Y add mul div INT+ 1 INT+ 2 x add mul div INT- 1 INT+ 2 atanh x mul div INT+ 1 INT+ 2 mul pow x INT+ 2 atanh x,x**2*atanh(x)/2 + x/2 - atanh(x)/2,7,3,7
Y mul x asinh x,x*asinh(x),2,0,2
Y add mul div INT+ 1 INT+ 4 asinh x add mul div INT+ 1 INT+ 2 mul pow x INT+ 2 asinh x mul div INT- 1 INT+ 4 mul x sqrt add INT+ 1 pow x INT+ 2,x**2*asinh(x)/2 - x*sqrt(x**2 + 1)/4 + asinh(x)/4,8,3,8
Y mul INT- 2 pow x INT+ 2,-2*x**2,2,1,2
Y mul div INT- 2 INT+ 3 pow x INT+ 3,-2*x**3/3,2,1,2
Y add mul INT- 1 pow x INT+ 2 mul INT+ 3 x,-x**2 + 3*x,4,2,4
Y add mul div INT- 1 INT+ 3 pow x INT+ 3 mul div INT+ 3 INT+ 2 pow x INT+ 2,-x**3/3 + 3*x**2/2,4,2,5
Y pow x INT+ 6,x**6,1,0,1
Y mul div INT+ 1 INT+ 7 pow x INT+ 7,x**7/7,2,1,2
Y mul INT+ 5 pow x INT+ 4,5*x**4,2,1,2
Y INT+ 5,x**5,1,0,1
